"","pf_rol","pf_ss","pf_movement","pf_religion","pf_association","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_ss_homicide","pf_ss_disappearances","pf_ss_women","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_association_association","pf_association_assembly","pf_association_political","pf_association_prof","pf_association_sport","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_identity_legal","pf_identity_parental","pf_identity_sex","pf_identity_divorce","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_trade_tariffs","ef_trade_regulatory","ef_trade_black","ef_trade_movement","ef_regulation_credit","ef_regulation_labor","ef_regulation_business"
"Croatia",0.363588805118449,1.25660921168745,0.847208659469119,0.359610124335585,0.759216077021937,0.567519355102235,0.978768620737987,-1.46963564163933,0.172861667536241,0.639741030828074,0.991563058510707,0.263473968973646,0.575493025378184,0.300429825648418,0.135472656746927,0.739235204842263,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,0.565189246848756,0.514698445142986,0.942362881985458,1.00761007973263,0.287646993549562,0.300325740721658,0.949901389688047,0.274440947210204,0.276654106104222,0.782794341347496,0.329330552181758,0.701371666692583,0.748011467587287,-0.275602215928849,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.498105597184447,-1.57949568193592,0.583373554623531,-2.00653012982405,-0.847235153899819,-1.61706766812276,-0.698524653365375,0.746283548559559,0.77425309418773,0.217253280013384,0.0227822263078793,0.239805102761939,0.968463550887755,0.566218053760795,-1.34243521966441,0.577576318340097,0.469066905569233,0.79293771156641,0.891572228421276,1.23502790838866,0.223291972552788,0.387757194862321,0.78269006222838,-0.00297351937867563,-0.312120835616322
"Cyprus",0.748088772298928,1.13337751131276,0.847208659469119,-0.168254894540655,0.567824300931658,1.09020792623556,0.978768620737987,0.678161423940555,0.471607867916877,0.892720826272496,1.07200767811747,0.516135725439112,0.583357190114332,0.690247818493132,0.920271988086609,0.729592660136351,0.450510343104553,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,0.183808550637045,-0.572881024188785,0.942362881985458,1.00761007973263,0.287646993549562,0.300325740721658,-0.0111238177327628,0.274440947210204,0.276654106104222,1.41120208823873,1.08227580656505,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,0.397043787101841,-0.637106619132457,1.25901184841786,-0.00822348413862298,0.568494843744729,0.0224254290122206,0.201700408769706,0.746283548559559,1.17323719114201,-0.200251543575778,-0.634138749278735,0.27763550621864,0.758498478536536,0.2161097933315,0.127306658660785,0.505072488359411,0.430022298877729,0.79293771156641,0.645763061190762,1.01920511000714,0.223291972552788,0.955896388150075,0.891551217589668,-0.119692692573694,0.336569201616414
"Czech Rep.",1.64256239499719,1.29616775759959,0.847208659469119,0.189790535428075,0.950607853112215,1.13437879176757,0.735991375240531,-0.582616045081418,0.711424055637185,0.818952390721029,1.03091133255645,1.04192917474461,1.82948133263479,1.2857200735169,1.58938226756456,0.802125991449403,0.707846355870327,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,0.0841685487708559,0.395701200333425,0.942362881985458,0.162390907114035,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.41120208823873,1.29740302210314,0.701371666692583,0.748011467587287,0.826985568632108,0.29410924424999,0.710705582115871,0.672115777531138,0.695347893544428,-1.01901173615763,-2.03824662981861,1.25901184841786,-0.00822348413862298,0.440987324192538,-0.7674532137797,0.312404222432663,1.37169894679956,1.17323719114201,-0.329231321126767,0.405799489346676,0.333181486506451,1.13746684024058,0.391163923546148,-0.631602677146088,0.646030213645551,0.523741222598948,0.79293771156641,0.645763061190762,1.28975177003302,0.223291972552788,0.579669553904985,1.01890016913163,1.271885648334,-0.0628818432928111
"Denmark",2.19458235002037,1.25496910671495,0.847208659469119,0.152978031120655,0.950607853112215,1.2374441434388,0.978768620737987,-1.91856480852964,1.86835101206113,1.16026759113126,1.22325063489125,1.2668128447826,2.12326398573443,2.19062819655567,2.05686154896884,0.74854580205708,0.692909274731828,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,-0.489620426826629,-0.572881024188785,0.942362881985458,1.00761007973263,1.0626810526394,0.300325740721658,0.949901389688047,0.274440947210204,0.276654106104222,1.66256518669359,1.51253023764122,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-1.75864787988975,-1.46600156770881,0.583373554623531,-1.78449605808122,1.76256144844871,1.17435121034997,1.60390310250045,1.37169894679956,1.97120538552934,0.708259125867381,1.34234005560894,1.16296822875906,0.778329708421866,0.91632630736298,1.13884754149458,0.583952403109793,0.569942029240292,0.79293771156641,0.645763061190762,1.18601288207219,0.223291972552788,1.14763236161381,1.01938409055568,0.686257235610388,1.19013116793372
"Dominican Rep.",-0.463111761244664,-0.183997865434203,-0.362023083435443,0.617297655670791,0.1850407487511,0.729479194149473,0.169511135746468,1.10213811879284,-0.772877224719595,0.881923730492031,0.785810362297249,-0.387058335050046,0.0158277997610941,-0.477466318140472,-0.967639104893051,-1.31890707153511,0.450510343104553,1.0402604435765,-0.76024086369841,-0.771839104971466,0.722687293832372,0.914468999268452,1.25751546645887,-0.525835602065485,0.045005561975996,0.162390907114035,0.287646993549562,-0.52255606268216,0.949901389688047,0.274440947210204,0.276654106104222,0.908475890574926,-0.10092387889441,0.701371666692583,0.748011467587287,0.826985568632108,-1.62267169240272,0.710705582115871,0.672115777531138,0.695347893544428,0.92427160279641,0.992001120883949,-0.0922647391708,0.657878731089851,-1.29498394195209,-0.924604283489339,-0.433894444268913,-0.504547247545197,-0.821683294108153,-0.507729128795056,0.331851229540698,-1.57843546310435,-1.40641676033382,0.91632630736298,0.332152928700641,0.372346385458259,0.408067124902263,0.79293771156641,0.354551495947418,0.627328155766081,0.223291972552788,0.853324172091905,0.075226358081916,-0.264524358361818,-0.793197481182516
"Ecuador",-0.520325619176018,0.684373723274925,0.847208659469119,0.21301747319086,-0.197742803429457,0.155257946562137,0.978768620737987,-0.666853465905241,-0.916572433407132,0.00881330233229723,-0.439505375736383,-0.942396749064061,-0.441031075284496,-0.443458714803828,-0.632961331301222,0.039098754627302,0.439538109417981,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,-0.872213108665802,0.742136146647934,1.27572733612365,0.045005561975996,1.00761007973263,-0.487387065540274,-1.34543786608598,-0.0111238177327628,0.274440947210204,0.276654106104222,-0.97674734972174,-0.746305525508661,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,0.206129158541416,0.994765069610605,-1.44354132675946,-0.674325699367097,-1.80649386385159,-1.36561090143593,-1.04909941736125,-1.44267034471758,-0.821683294108153,0.366246223222959,0.665421863435609,-0.375299433940847,-0.632961918513045,0.0410556699439636,0.695670191912701,0.234557980654105,0.395487403597402,-0.454207038664254,-0.938043236740958,-0.809730401239239,0.223291972552788,0.195809292197884,0.230007762587156,-1.04745308627078,-1.52798065116628
"Egypt",-0.908172552378518,-1.58912267738834,-2.17587069797367,-2.19513385922597,-1.34609345997113,-0.760195532317445,-2.25826131922809,-0.34028669516769,-0.829049814522021,-0.066428786265279,-1.18717152228883,-2.13441958618365,-1.18320883868487,-0.98878411301693,-0.413905727247259,0.52542161441696,-1.55677735464523,-2.76376759829349,-0.76024086369841,-2.2428736344465,-2.35824274829511,-1.76555416263293,-1.92924665927356,-1.84034004998715,-0.852351758033466,-1.52804743812315,-1.26242112463011,-1.34543786608598,-0.972149025153572,0.274440947210204,-1.18537236674272,-1.35379199778107,-1.49925077989195,-0.553476610775219,0.748011467587287,-0.275602215928849,-1.62267169240272,-1.92093565909033,-1.74750102158096,-2.03989351691988,1.11771490195942,-0.231101258266949,-1.44354132675946,0.213810587604202,0.944836441609294,-0.0753865501325882,-0.396494649972446,-1.75537804364995,-0.422699197153878,-0.589386712845704,0.444542912396149,0.367208783805191,0.0337772468802888,-2.23464799553801,-2.05030422950717,0.243308896952421,-1.03978759131765,0.79293771156641,-2.09204497674299,-1.0563867373569,-0.332809547023767,-0.20818942880005,-2.77342618172628,-1.11135231900519,-0.711892030231631
"El Salvador",-0.461268431949654,-1.10323102756665,0.847208659469119,0.973370987384647,0.376432524841379,-0.146576298766336,0.169511135746468,1.58875427059268,-1.06902718070551,1.12074368983703,0.5595128160386,-0.750542688776762,-0.0552433978077385,-0.193540222788499,-1.14587610926961,-2.74830139543821,0.450510343104553,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.828032699820911,0.650299956496394,0.045005561975996,0.162390907114035,0.287646993549562,0.300325740721658,0.949901389688047,-4.7329350230232,0.276654106104222,0.657112792120067,0.221766944412716,0.701371666692583,0.748011467587287,0.826985568632108,-1.62267169240272,0.710705582115871,0.672115777531138,0.695347893544428,1.13794426635019,0.936806626315611,0.583373554623531,0.657878731089851,-0.572665133082928,-1.08547428611522,-0.83116064985961,-0.817254946477573,-1.61965148849549,-0.311433020790116,0.411190639061451,-1.65040737461906,-2.87863284638919,0.91632630736298,0.844541459801255,0.676550113699099,0.527942374808307,0.79293771156641,0.614386244675271,0.373617218762308,0.223291972552788,0.408252675069771,0.115415601271502,-1.40788193364512,-0.472254331486954
"Estonia",1.65138662242904,1.0554567056178,0.847208659469119,0.524170784563432,0.950607853112215,1.19327327852519,0.735991375240531,-0.489820836330337,1.4533638053623,0.775972215338086,1.20019792017159,1.15089801853291,1.85801496787045,1.68529365619568,1.20553168183445,0.426445956232836,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,0.570343040301978,0.927037735215956,0.942362881985458,0.162390907114035,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.28552053863426,1.7276574531793,0.701371666692583,0.748011467587287,0.826985568632108,0.29410924424999,0.710705582115871,0.672115777531138,0.695347893544428,-0.912807571708976,-0.721702521702647,0.245554407726366,0.213810587604202,1.41049213370333,0.881316604624014,1.09530021272524,0.746283548559559,0.375268997233455,0.911602223101074,1.20985306674284,1.37076577986046,1.24404870728336,0.91632630736298,-0.701394777716603,0.50633379744621,0.581916499803128,0.79293771156641,0.645763061190762,1.3260246603086,0.223291972552788,0.948647080616693,1.17086195061925,-0.0820643260723683,1.57916425178899
"Ethiopia",-1.10661020054054,-0.963867461068295,-0.362023083435443,-1.11902547047328,-2.11166056433224,-1.50666654744632,-0.100241359142804,0.0716449948903897,-0.372023906379585,-1.79609496980543,-1.66260771692544,-0.360648731285702,-1.35825837461567,-0.90128677268734,-0.889205877753686,-0.20953758633696,-0.714576500482596,-1.14353343213571,-0.76024086369841,-0.771839104971466,0.722687293832372,-1.76555416263293,-0.180392835094683,-0.249097823345924,-2.64706639805239,-2.37326661074174,-1.26242112463011,-1.34543786608598,-1.93317423257438,0.274440947210204,-0.597689759295402,-1.73083664584041,-1.92950521096812,-0.553476610775219,-0.309880144091458,-2.48077778505076,0.202833961643517,0.710705582115871,-1.74750102158096,0.695347893544428,1.11012889015167,0.75862804458373,-0.767903032965131,-0.674325699367097,-0.212067408432657,0.060724586509474,-0.121212615186626,-1.75537804364995,0.77425309418773,0.80826271647999,-0.256433542619574,-0.285229452150997,0.0440853053146794,-0.484106713872869,0.38486018873989,-1.70778061177593,-0.262693109202242,-1.70135178889492,-1.82179948684158,-1.16612077260714,0.223291972552788,-1.8208640381459,-0.75310523135851,0.664116928943608,-0.735589354651851
"Fiji",-0.248710821576047,0.557871048077839,0.242592787835453,1.04075101789657,0.296891785031971,-0.01406370278871,0.978768620737987,-0.403680741020456,0.560329486831925,-1.28522790246309,-0.358357578718915,1.76928321365823,-0.266578378201672,-0.374283189916593,-0.083611680224546,0.562612297386048,0.70980956682031,-0.280582626517247,0.639293453564572,-0.771839104971466,0.722687293832372,0.629592463249454,0.527394764102024,1.41132884747706,0.14989026309287,0.261181609905002,0.378234336885858,0.396505612529707,0.101202497992896,0.274440947210204,0.276654106104222,-0.0969765039985994,0.4368941599508,-0.469820058776719,-0.239354036505156,-0.202096363477773,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.90395722481488,0.932246203476828,-0.0922647391708,-0.674325699367097,0.559413640194394,0.262108259579237,0.325544740937408,0.583675545174763,0.0910853270765547,0.522226388876407,0.139859683832064,0.23903722366636,0.271584953791354,0.362776768771256,-1.14869806945521,0.354110497341129,0.141044738714164,-1.70135178889492,-2.04505204765382,0.302335966233965,0.223291972552788,-0.0586354036529954,0.776585610416261,2.12828881887524,1.14391158192529
"Finland",2.16524507265342,1.22167463591611,0.847208659469119,0.270865693991823,1.14199962920249,1.22272052221319,0.735991375240531,-1.90473898257536,2.33862419160701,0.800224943893904,1.02952176218863,0.681437341666831,2.24067090047027,1.75606877022032,2.23935366713768,0.684912443177412,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.25596165511681,-0.75552795816362,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.41120208823873,1.7276574531793,0.701371666692583,0.748011467587287,0.826985568632108,0.29410924424999,0.710705582115871,0.672115777531138,0.695347893544428,-1.17705364731437,-2.09095641035868,0.583373554623531,-1.78449605808122,2.30611265597405,2.50351544048149,2.27467342921257,1.37169894679956,1.97120538552934,0.990183584802964,0.191760430887735,2.04299048158173,1.9574944802055,0.91632630736298,-0.691000928917806,0.594732517614818,0.557362307935432,0.79293771156641,0.645763061190762,1.33294719031137,0.223291972552788,0.532011000602452,0.818837865524633,-0.857675826297418,1.70357197431859
"France",1.02002701408286,1.13987117879276,0.847208659469119,-0.112378771402936,1.14199962920249,0.96505714179833,0.978768620737987,-1.84840989564645,1.114308794524,0.885797183731015,0.983013084641875,0.429565930805169,0.841806766054653,1.14469422343837,1.00806607201643,0.694460261326928,0.514957152478529,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,-0.992974228837735,0.326516755653534,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.15983898940683,0.759584983257926,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-1.13280191198415,-2.49311022871566,0.583373554623531,-1.34042791459557,1.06835379830256,0.973757433869352,1.06366249895073,0.746283548559559,1.17323719114201,1.38579145779586,-0.646330244906459,1.11043499056641,0.547624637775306,0.566218053760795,-0.420345897172966,0.672837914118121,0.577857759533069,0.79293771156641,0.645763061190762,0.922587853250877,0.223291972552788,0.841498686805988,0.802417237885052,-0.548970312198864,0.71886286978488
"Gabon",-0.531203157283317,-0.0227575833686148,-2.78048656960734,0.887913387465674,-1.15470168388085,-0.934290060618135,-1.1792513393473,-0.194824271754171,-0.856120952853919,-1.18284565986826,-1.12404112849707,-0.22390343384681,-0.507449547662029,-0.675970563031833,-0.368111637871168,-0.279596535449141,0.191211119388795,0.159698396671223,-2.15977518096139,-2.2428736344465,-2.35824274829511,0.0211279453013252,1.17161891328589,1.45837426960036,-0.852351758033466,-1.52804743812315,-1.26242112463011,-1.34543786608598,-0.0111238177327628,0.274440947210204,0.276654106104222,-1.10242889894917,-0.531178309970577,-0.553476610775219,-0.309880144091458,-2.48077778505076,-0.709918865516514,-1.92093565909033,0.672115777531138,-2.03989351691988,-0.828097107597201,1.10076249761289,0.583373554623531,-1.34042791459557,-0.712884726693215,-0.376763899945587,-0.235590612666815,-1.1299626457852,-0.422699197153878,-0.91101884254173,-1.70139701096258,-0.346849300226706,0.188724965437118,-0.415792907292865,-0.133742944386596,-0.123833495759619,0.349595156157873,-1.70135178889492,-0.967196926506123,-1.04769184378575,0.223291972552788,-1.18431096953647,-0.0720270655256506,0.65015758999828,-1.23340942669194
"Gambia, The",-0.690238534853684,-1.34152176400401,-0.362023083435443,0.0773809236593097,-0.65605540627802,-2.96430940659092,-0.639746349245051,0.810273540579173,0.177628293605265,0.72137800147058,0.389071217488977,-0.00458826633621537,-0.643053358947865,-0.845812216156581,-0.528277251107377,-0.43765370717755,-0.327387328042719,-2.05931796108627,0.639293453564572,-0.771839104971466,-0.817777727231369,0.0477296565273079,0.230192689396838,-0.0194054672477895,-0.743705224835634,-0.58049430014906,-0.393550684254091,-0.422926569304357,-0.85579397374451,0.274440947210204,-5.31932128418834,-1.73083664584041,-1.606814387661,-2.86448885527907,-2.25816386240753,-2.30620138597562,-0.253542451936499,0.710705582115871,-1.74750102158096,-0.672272811687727,1.1720813192701,0.989041458026388,-0.767903032965131,0.657878731089851,-0.150019751655025,0.614537527833532,0.185232300269006,-1.1299626457852,-0.0237151001996023,0.512683273101257,-0.727640857851729,1.02783500141258,0.78471994006693,0.566218053760795,0.409195613477774,0.446733618783385,-0.257233984862396,0.79293771156641,-0.809463353475764,-0.306647838868228,0.223291972552788,1.58735180681423,-0.688617154455532,1.14703462101423,-0.451133076628573
"Georgia",0.170640148984684,0.420729376806961,0.242592787835453,-0.167378406032958,0.567824300931658,0.582242976946237,0.331362632744772,0.857729435815527,0.717540843930591,0.701635475085964,1.30938384346968,1.42857409660696,0.22824177715433,0.104200878745696,0.147711103247708,0.747244906332924,0.142873853044027,-0.280582626517247,-0.76024086369841,0.699195424503564,0.722687293832372,0.0211279453013252,-0.207879732481109,-0.318282268025815,0.942362881985458,0.162390907114035,0.287646993549562,0.300325740721658,0.949901389688047,0.274440947210204,0.276654106104222,0.280068144060734,-0.10092387889441,0.701371666692583,0.748011467587287,0.826985568632108,0.29410924424999,-0.605115038487228,0.672115777531138,0.695347893544428,-0.14788472238092,-0.322392163885974,0.583373554623531,1.54601501806115,-0.303088945436931,-0.117794909173124,0.358941241794146,-0.391972475884512,0.206429289430648,1.62577181373782,1.49369606817872,0.684132498071462,0.840705267099467,0.91632630736298,-0.230899873654433,0.220352477402883,0.346248475584316,0.79293771156641,1.48140578303572,0.883892360231385,0.223291972552788,1.14197615131913,1.03994048376714,1.05418131061201,1.16004128786393
"Germany",1.95922736052603,1.22492128568394,0.847208659469119,0.150348566780823,1.14199962920249,1.03131343947795,0.978768620737987,-0.81879991355625,1.45146665267276,0.885482849142193,0.873166139151042,0.942249977661897,1.78324282170766,2.14066046674807,1.79450863036317,0.720082308229763,0.666890529929767,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,-0.860693536904965,-0.340421290582406,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.15983898940683,1.08227580656505,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.74717964917436,-2.17888985772797,1.25901184841786,-0.674325699367097,1.26032325786145,1.83091328348526,1.25060364932255,1.37169894679956,1.17323719114201,0.99270629062983,-0.393587309469548,0.818803324013169,0.610775156073203,0.91632630736298,-0.411179089031474,0.698566058213315,0.542254774707989,0.79293771156641,0.645763061190762,1.08736820021329,0.223291972552788,0.408837207805341,0.075226358081916,0.775575954654456,1.45083986080016
"Ghana",0.392252435751647,0.658426957440793,0.847208659469119,0.377359010404339,0.1850407487511,0.655861085547855,0.169511135746468,0.437839875751704,0.0929362217561438,-0.908702645354492,-0.443950085329603,0.1307729112741,0.333626278173745,0.635378405432178,0.19188429388938,0.646182897427478,0.450510343104553,0.0892534331090013,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,0.312653380783047,0.722251779182657,0.045005561975996,0.162390907114035,0.287646993549562,0.300325740721658,-0.0111238177327628,0.274440947210204,0.276654106104222,0.782794341347496,0.759584983257926,0.701371666692583,-0.309880144091458,0.826985568632108,0.431022168296612,0.0527952718143218,-0.53769262202491,0.695347893544428,-0.0669672635282048,1.01728952314011,-0.0922647391708,0.213810587604202,0.538778505254413,0.724513258939675,-0.0133765920734134,-0.504547247545197,-0.821683294108153,-0.38797126629571,-0.239294265096773,0.427085705604949,-0.0345445601820365,0.74981140467761,-1.34721519991777,0.377873004546512,-1.47413213852202,-0.454207038664254,-0.148200546287916,-0.693745589372098,0.223291972552788,-0.427589604227409,0.116939235075095,0.189647384720113,-0.0283966355149673
"Greece",0.418307655414997,0.562640029023998,0.847208659469119,-0.0707455820780705,1.14199962920249,0.648499274625854,-0.0732661097509876,-1.71824631753225,0.368082873997674,-0.146786989202531,0.560018043855214,-0.56501612167081,0.632103673991509,0.267975911247232,0.264536338367134,0.782078350801839,-0.0244999909076854,0.159698396671223,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,-0.615029394412793,-1.05717213694802,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,0.280068144060734,0.221766944412716,0.701371666692583,0.748011467587287,0.826985568632108,0.29410924424999,-0.605115038487228,0.672115777531138,-0.672272811687727,-0.187079116076113,-1.79407312313585,-0.0922647391708,-1.78449605808122,-0.105945065796522,-1.27554532996023,-0.440740857950234,0.746283548559559,0.77425309418773,-0.120836203361898,0.33917403601242,0.0267506197176035,0.569653558353718,0.91632630736298,-0.870723037495188,0.594031438409941,0.501702974992224,-0.454207038664254,0.645763061190762,1.05215512521769,0.223291972552788,-0.306419465157712,-0.208968080100921,-1.0254109783431,-0.0182394227551055
"Guatemala",-0.686526971230095,-1.22026167734374,0.847208659469119,0.607218041382054,0.1850407487511,-0.141905824313541,-0.235117606749291,2.48657759816401,-0.542915177785328,0.941173390300359,0.996477651441273,-0.45290857465084,0.122914256309113,-1.1810885766122,-1.10559475143043,-2.74830139543821,0.191211119388795,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.393396140502801,0.00550093281704586,0.045005561975996,0.162390907114035,1.0626810526394,-1.34543786608598,0.949901389688047,-2.7452396383711,0.276654106104222,-0.348339602830503,-0.316051094432494,0.701371666692583,0.748011467587287,0.826985568632108,-1.62267169240272,-0.605115038487228,0.672115777531138,0.695347893544428,1.34908825973126,1.1345002253044,1.25901184841786,1.32398094631833,-0.318637101906643,-0.710840330857975,-0.334348124860127,0.120868150694806,-0.821683294108153,-0.601299014139188,0.509640529529522,-1.29584123142164,-1.81758616471387,0.566218053760795,0.60438184185846,0.692189223520605,0.0716901242749086,0.79293771156641,0.917382190642944,0.241706399596282,0.223291972552788,1.40269788066922,0.92527247904975,-1.74118766664173,-0.351546779804361
"Guinea",-1.21802567825036,-0.729172239722246,-1.57125482670277,0.648851230706919,0.759216077021937,-1.17580173598238,-1.71875632912584,0.0511843404282853,-1.29631221684121,-0.212988087940726,-1.64540877447382,-0.136892726317921,-1.09307868844153,-1.40946190405586,-1.05981528227855,-0.393406461171765,0.44772126257124,-1.53098073304877,-2.15977518096139,-0.771839104971466,-0.817777727231369,0.914468999268452,0.556599591608766,0.00550093281704586,0.045005561975996,0.162390907114035,1.0626810526394,1.12320754412548,0.949901389688047,-3.76509331430856,0.276654106104222,-0.599702701662407,-0.961432741046745,-0.553476610775219,-0.309880144091458,-0.275602215928849,-1.1662952788227,-1.92093565909033,-1.74750102158096,-0.672272811687727,1.73741403837414,-0.485938785375115,-0.0922647391708,-1.11839384285275,-1.16258925711266,-0.956633609298427,0.210795233788744,-2.06808574295758,-0.821683294108153,0.703566362816158,-0.734520297099818,-1.80856823533631,-0.916049626960067,-1.0092690976897,0.746839642843726,0.227144093767695,-0.365205970175254,-0.454207038664254,-0.0539797241880069,-1.32714667111956,-2.10078726070998,-0.982696137215475,1.17086195061925,-0.895435825351036,-0.817701122521009
"Guinea-Bissau",-1.4148480213587,-0.749004768762727,0.847208659469119,1.42531021605288,-0.060047244120223,-0.374792435493193,0.43926363063574,-1.44767109782207,-0.909890129543556,-1.58781721136195,-1.08749280116308,-1.02440382007752,-1.2609021015679,-1.61965810465038,-1.2580364061828,-0.498995575463142,0.191211119388795,-1.16114467342252,0.639293453564572,0.699195424503564,0.722687293832372,0.861861137280908,1.17161891328589,1.64378858158157,-0.18481779714866,-0.0540792827605166,0.089152005071433,0.0895764037475911,-0.257253242932738,0.274440947210204,0.276654106104222,-0.222658053603074,-0.423614702201536,-0.7626179905205,-0.486195412845634,-0.45936684683602,0.659210374949707,-0.605115038487228,0.672115777531138,0.695347893544428,0.874962526261019,-1.378440705416,-2.11917962055379,-0.00822348413862298,-0.526371363142893,-0.66600259855541,-1.04036458228874,-1.1299626457852,-0.821683294108153,-0.660860519299599,-0.113405712163621,-0.88519855452614,-1.06882610101941,-0.484106713872869,-1.69337401279769,-0.461187163892384,0.39853739263075,-1.70135178889492,-0.0152647804488348,-0.736065546325825,0.223291972552788,-2.01142224173369,-0.444909251634301,-2.1257444366181,0.3570177565208
"Guyana",-0.273688426314856,-0.482573122273562,0.847208659469119,1.01609978704832,0.00964774539424905,0.243599677007758,-0.639746349245051,-0.456514065115121,-0.53531193840667,0.0623343932428394,-0.513066583635243,-0.525398809856271,-0.18214398814763,-0.0879469676381483,-0.528828323471469,-1.78318729476879,0.450510343104553,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.614703445564224,0.999825806939934,1.06540662457574,-0.119463568992802,0.0074777418686892,0.145597471773352,0.149506605380525,-0.187262104209261,0.274440947210204,0.276654106104222,0.531431242515593,0.4368941599508,-0.260678679533378,-0.0630387681741359,-0.0183317330116372,-0.253542451936499,-0.605115038487228,-0.53769262202491,-0.672272811687727,-0.13903437505695,-0.78825066294893,-0.0922647391708,-0.00822348413862298,-0.50800324061429,-0.0563752022263634,-0.607206103013667,0.120868150694806,-1.61965148849549,0.0885331961221114,0.096730486113857,-1.30158359065322,-0.734851546501716,0.391163923546148,1.09026418375766,0.057770738522116,0.512027840591496,-0.454207038664254,-0.816403847320357,-0.978591219952177,0.223291972552788,0.116540371807047,-1.23953635269993,0.580687460999606,-0.44634390780457
"Haiti",-0.935082821564136,-0.21977727586808,0.847208659469119,0.561202410701962,1.14199962920249,0.331941407453378,-0.0328032355014116,1.59009542970459,-1.77106114933335,-0.734578921332385,0.411807587974199,-0.126346810779209,-0.851823375762575,-1.10729339756638,-0.774861601881848,-0.570301193244885,0.168900327555947,0.159698396671223,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.427754762235833,-0.132867956542735,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,-0.222658053603074,0.329330552181758,0.701371666692583,-0.309880144091458,0.826985568632108,-1.62267169240272,0.0527952718143218,0.672115777531138,0.695347893544428,1.37943230653236,1.15309872784402,0.245554407726366,0.657878731089851,-1.2243757032878,-1.2119103993991,-1.66499170759103,-2.38079344188996,-1.61965148849549,-0.279727449808902,-2.82731847362974,-1.07719451497446,-1.17996404112816,0.2161097933315,-0.613702739184867,0.0780948556450337,-1.04204244702324,-0.454207038664254,-0.377526039722516,0.203525715178018,0.223291972552788,0.848403274794084,0.0138707651312235,1.14046214547277,-1.65320347627933
